175620,2499940,5.91
175640,2499940,7.92
175660,2499940,8.88
175680,2499940,3.38
175700,2499940,4.43
175720,2499940,4.57
175740,2499940,5.3
175760,2499940,5.79
175780,2499940,5.97
175800,2499940,5.52
175820,2499940,6.35
175840,2499940,8.72
175860,2499940,9.74
175880,2499940,10.3
175900,2499940,11.64
175920,2499940,7.14
175940,2499940,5.93
175960,2499940,4.16
175980,2499940,3.22
176000,2499940,2.55
176020,2499940,2.07
176040,2499940,2.3
176060,2499940,2.6
176080,2499940,3.2
176100,2499940,2.62
176120,2499940,1.29
176140,2499940,0.24
176160,2499940,-0.08
176180,2499940,0.69
176200,2499940,0.96
176220,2499940,1.32
176240,2499940,2.72
176260,2499940,2.7
176280,2499940,2.64
176300,2499940,2.34
176320,2499940,-2.3
176340,2499940,0.87
175620,2499960,7.77
175640,2499960,8.96
175660,2499960,4.24
175680,2499960,3.74
175700,2499960,3.8
175720,2499960,4.57
175740,2499960,5.54
175760,2499960,5.96
175780,2499960,5.7
175800,2499960,6.07
175820,2499960,6.68
175840,2499960,9.33
175860,2499960,9.21
175880,2499960,10.3
175900,2499960,8.49
175920,2499960,5.88
175940,2499960,5.18
175960,2499960,2.94
175980,2499960,2.62
176000,2499960,2.22
176020,2499960,2.08
176040,2499960,2.3
176060,2499960,2.67
176080,2499960,3.44
176100,2499960,2.86
176120,2499960,1.68
176140,2499960,1.65
176160,2499960,-0.06
176180,2499960,0.84
176200,2499960,1.14
176220,2499960,1.6
176240,2499960,2.34
176260,2499960,2.33
176280,2499960,2.76
176300,2499960,-0.33
176320,2499960,-4.44
176340,2499960,-2.64
175600,2499980,7.52
175620,2499980,8.2
175640,2499980,5.16
175660,2499980,3.4
175680,2499980,3.51
175700,2499980,4.43
175720,2499980,4.95
175740,2499980,5.61
175760,2499980,5.72
175780,2499980,5.88
175800,2499980,5.93
175820,2499980,7.47
175840,2499980,9.81
175860,2499980,9.6
175880,2499980,10.1
175900,2499980,7.22
175920,2499980,4.57
175940,2499980,3.44
175960,2499980,2.68
175980,2499980,2.19
176000,2499980,2.04
176020,2499980,2.92
176040,2499980,2.01
176060,2499980,2.56
176080,2499980,3.28
176100,2499980,2.66
176120,2499980,0.98
176140,2499980,-0.29
176160,2499980,-0.11
176180,2499980,0.6
176200,2499980,1.35
176220,2499980,1.82
176240,2499980,2.39
176260,2499980,2.52
176280,2499980,2.44
176300,2499980,-1.12
176320,2499980,-3.15
176340,2499980,-3.27
175580,2500000,7.3
175600,2500000,8.49
175620,2500000,8.26
175640,2500000,3.54
175660,2500000,3.87
175680,2500000,4.4
175700,2500000,4.81
175720,2500000,5.37
175740,2500000,6.02
175760,2500000,5.84
175780,2500000,6.22
175800,2500000,8.34
175820,2500000,8.7
175840,2500000,7.72
175860,2500000,9.5
175880,2500000,6.69
175900,2500000,4.56
175920,2500000,3.81
175940,2500000,2.4
175960,2500000,2.96
175980,2500000,2.24
176000,2500000,2.16
176020,2500000,1.86
176040,2500000,2.07
176060,2500000,2.94
176080,2500000,3.06
176100,2500000,2.43
176120,2500000,0.43
176140,2500000,0.16
176160,2500000,-0.02
176180,2500000,0.27
176200,2500000,1.02
176220,2500000,1.9
176240,2500000,2.54
176260,2500000,2.56
176280,2500000,2.47
176300,2500000,-1.42
176320,2500000,-1.17
176340,2500000,0.09
175580,2500020,7.83
175600,2500020,8.86
175620,2500020,4.71
175640,2500020,3.82
175660,2500020,3.75
175680,2500020,4.41
175700,2500020,5.16
175720,2500020,5.98
175740,2500020,5.74
175760,2500020,6.38
175780,2500020,6.64
175800,2500020,10.0
175820,2500020,9.07
175840,2500020,8.22
175860,2500020,8.52
175880,2500020,6.07
175900,2500020,3.4
175920,2500020,2.49
175940,2500020,2.52
175960,2500020,2.36
175980,2500020,2.04
176000,2500020,2.04
176020,2500020,2.2
176040,2500020,2.31
176060,2500020,3.04
176080,2500020,2.88
176100,2500020,2.25
176120,2500020,0.14
176140,2500020,0.15
176160,2500020,0.12
176180,2500020,0.26
176200,2500020,0.84
176220,2500020,1.66
176240,2500020,2.61
176260,2500020,2.47
176280,2500020,2.36
176300,2500020,0.16
176320,2500020,-3.62
176340,2500020,-0.3
175560,2500040,7.68
175580,2500040,9.36
175600,2500040,5.14
175620,2500040,4.26
175640,2500040,4.17
175660,2500040,4.49
175680,2500040,6.22
175700,2500040,8.82
175720,2500040,6.03
175740,2500040,6.03
175760,2500040,7.95
175780,2500040,9.63
175800,2500040,9.86
175820,2500040,8.79
175840,2500040,7.88
175860,2500040,7.62
175880,2500040,3.68
175900,2500040,2.33
175920,2500040,2.11
175940,2500040,2.52
175960,2500040,2.11
175980,2500040,2.79
176000,2500040,2.25
176020,2500040,1.94
176040,2500040,2.49
176060,2500040,2.6
176080,2500040,2.37
176100,2500040,1.26
176120,2500040,-0.04
176140,2500040,0.2
176160,2500040,0.27
176180,2500040,0.54
176200,2500040,1.01
176220,2500040,1.95
176240,2500040,2.82
176260,2500040,2.43
176280,2500040,-4.44
176300,2500040,0.06
176320,2500040,-0.99
176340,2500040,-0.03
175540,2500060,7.41
175560,2500060,8.6
175580,2500060,7.67
175600,2500060,4.94
175620,2500060,4.54
175640,2500060,4.26
175660,2500060,4.77
175680,2500060,5.3
175700,2500060,6.36
175720,2500060,6.0
175740,2500060,7.6
175760,2500060,9.23
175780,2500060,10.18
175800,2500060,8.62
175820,2500060,6.63
175840,2500060,6.04
175860,2500060,6.35
175880,2500060,3.48
175900,2500060,2.4
175920,2500060,2.64
175940,2500060,2.13
175960,2500060,2.24
175980,2500060,2.4
176000,2500060,2.14
176020,2500060,2.33
176040,2500060,3.28
176060,2500060,2.84
176080,2500060,2.76
176100,2500060,2.42
176120,2500060,0.62
176140,2500060,0.03
176160,2500060,0.24
176180,2500060,0.7
176200,2500060,1.41
176220,2500060,2.46
176240,2500060,2.78
176260,2500060,2.24
176280,2500060,-1.22
176300,2500060,-1.17
176320,2500060,-0.26
176340,2500060,0.38
175540,2500080,8.1
175560,2500080,9.38
175580,2500080,5.16
175600,2500080,3.94
175620,2500080,4.3
175640,2500080,4.81
175660,2500080,4.96
175680,2500080,5.91
175700,2500080,5.91
175720,2500080,5.96
175740,2500080,6.42
175760,2500080,8.91
175780,2500080,7.68
175800,2500080,7.2
175820,2500080,5.48
175840,2500080,4.88
175860,2500080,1.24
175880,2500080,3.0
175900,2500080,2.28
175920,2500080,2.13
175940,2500080,2.28
175960,2500080,2.08
175980,2500080,2.14
176000,2500080,2.13
176020,2500080,3.18
176040,2500080,3.3
176060,2500080,3.18
176080,2500080,4.14
176100,2500080,1.82
176120,2500080,0.29
176140,2500080,-0.03
176160,2500080,0.32
176180,2500080,0.94
176200,2500080,1.76
176220,2500080,2.56
176240,2500080,2.46
176260,2500080,0.54
176280,2500080,-0.87
176300,2500080,-0.64
176320,2500080,-0.34
176340,2500080,-0.06
175520,2500100,7.64
175540,2500100,9.27
175560,2500100,6.2
175580,2500100,4.16
175600,2500100,3.76
175620,2500100,5.79
175640,2500100,10.56
175660,2500100,6.62
175680,2500100,6.21
175700,2500100,6.24
175720,2500100,8.38
175740,2500100,7.52
175760,2500100,7.12
175780,2500100,7.18
175800,2500100,6.63
175820,2500100,5.49
175840,2500100,2.08
175860,2500100,2.11
175880,2500100,2.03
175900,2500100,2.04
175920,2500100,2.07
175940,2500100,2.37
175960,2500100,2.0
175980,2500100,1.89
176000,2500100,2.28
176020,2500100,3.36
176040,2500100,3.33
176060,2500100,4.7
176080,2500100,3.12
176100,2500100,1.18
176120,2500100,0.0
176140,2500100,0.18
176160,2500100,0.34
176180,2500100,1.01
176200,2500100,1.83
176220,2500100,2.54
176240,2500100,1.6
176260,2500100,-0.32
176280,2500100,-0.9
176300,2500100,-0.64
176320,2500100,-0.11
176340,2500100,-0.06
175500,2500120,7.44
175520,2500120,8.37
175540,2500120,7.8
175560,2500120,4.66
175580,2500120,4.04
175600,2500120,4.19
175620,2500120,5.28
175640,2500120,8.7
175660,2500120,6.28
175680,2500120,6.26
175700,2500120,7.28
175720,2500120,8.52
175740,2500120,9.82
175760,2500120,7.02
175780,2500120,7.53
175800,2500120,6.51
175820,2500120,5.22
175840,2500120,2.25
175860,2500120,2.56
175880,2500120,2.22
175900,2500120,1.9
175920,2500120,1.86
175940,2500120,1.98
175960,2500120,1.66
175980,2500120,1.86
176000,2500120,1.86
176020,2500120,2.03
176040,2500120,2.25
176060,2500120,3.56
176080,2500120,2.26
176100,2500120,0.57
176120,2500120,0.11
176140,2500120,-0.14
176160,2500120,0.14
176180,2500120,0.84
176200,2500120,1.71
176220,2500120,2.24
176240,2500120,1.98
176260,2500120,0.29
176280,2500120,-0.11
176300,2500120,-0.02
176320,2500120,0.82
176340,2500120,0.5
175500,2500140,6.62
175520,2500140,8.25
175540,2500140,5.22
175560,2500140,4.34
175580,2500140,4.38
175600,2500140,5.18
175620,2500140,5.36
175640,2500140,7.2
175660,2500140,6.02
175680,2500140,6.26
175700,2500140,7.62
175720,2500140,10.36
175740,2500140,9.6
175760,2500140,8.0
